discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code
Tennis,rio-2016,doubles women,Women,GOLD,GameTeam,Russian Federation team #2,https://olympics.com/en/athletes/elena-vesnina,Elena VESNINA,Russian Federation,RU,RUS
Tennis,rio-2016,doubles women,Women,SILVER,GameTeam,Switzerland team,https://olympics.com/en/athletes/timea-bacsinszky,Timea BACSINSZKY,Switzerland,CH,SUI
Tennis,rio-2016,doubles women,Women,SILVER,GameTeam,Switzerland team,https://olympics.com/en/athletes/martina-hingis,Martina HINGIS,Switzerland,CH,SUI
Tennis,rio-2016,doubles women,Women,BRONZE,GameTeam,Czech Republic team #1,https://olympics.com/en/athletes/lucie-safarova,Lucie SAFAROVA,Czech Republic,CZ,CZE
Tennis,rio-2016,doubles women,Women,BRONZE,GameTeam,Czech Republic team #1,https://olympics.com/en/athletes/barbora-strycova,Barbora STRYCOVA,Czech Republic,CZ,CZE
Tennis,rio-2016,mixed doubles mixed,Mixed,GOLD,GameTeam,United States team #2,https://olympics.com/en/athletes/bethanie-mattek-sands,Bethanie MATTEK-SANDS,United States of America,US,USA
Tennis,rio-2016,mixed doubles mixed,Mixed,GOLD,GameTeam,United States team #2,https://olympics.com/en/athletes/jack-sock,Jack SOCK,United States of America,US,USA
Tennis,rio-2016,mixed doubles mixed,Mixed,SILVER,GameTeam,United States team #1,https://olympics.com/en/athletes/venus-williams,Venus WILLIAMS,United States of America,US,USA
Tennis,rio-2016,mixed doubles mixed,Mixed,SILVER,GameTeam,United States team #1,https://olympics.com/en/athletes/rajeev-ram,Rajeev RAM,United States of America,US,USA
Tennis,rio-2016,mixed doubles mixed,Mixed,BRONZE,GameTeam,Czech Republic team,https://olympics.com/en/athletes/lucie-hradecka,Lucie HRADECKA,Czech Republic,CZ,CZE
Tennis,rio-2016,mixed doubles mixed,Mixed,BRONZE,GameTeam,Czech Republic team,https://olympics.com/en/athletes/radek-stepanek,Radek STEPANEK,Czech Republic,CZ,CZE
Bobsleigh,sochi-2014,two-man men,Men,GOLD,GameTeam,Switzerland team #1,https://olympics.com/en/athletes/beat-hefti,Beat HEFTI,Switzerland,CH,SUI
Bobsleigh,sochi-2014,two-man men,Men,GOLD,GameTeam,Switzerland team #1,https://olympics.com/en/athletes/alex-baumann,Alex BAUMANN,Switzerland,CH,SUI
Bobsleigh,sochi-2014,two-man men,Men,SILVER,GameTeam,United States team #1,https://olympics.com/en/athletes/steven-holcomb,Steven HOLCOMB,United States of America,US,USA
Bobsleigh,sochi-2014,two-man men,Men,SILVER,GameTeam,United States team #1,https://olympics.com/en/athletes/steven-langton,Steven LANGTON,United States of America,US,USA
Bobsleigh,sochi-2014,two-man men,Men,BRONZE,GameTeam,Latvia team #1,https://olympics.com/en/athletes/oskars-melbardis,Oskars MELBARDIS,Latvia,LV,LAT
Bobsleigh,sochi-2014,two-man men,Men,BRONZE,GameTeam,Latvia team #1,https://olympics.com/en/athletes/daumants-dreiskens,Daumants DREISKENS,Latvia,LV,LAT
Bobsleigh,sochi-2014,two-woman women,Women,GOLD,GameTeam,Canada team #1,https://olympics.com/en/athletes/kaillie-humphries,Kaillie HUMPHRIES,Canada,CA,CAN
Bobsleigh,sochi-2014,two-woman women,Women,GOLD,GameTeam,Canada team #1,https://olympics.com/en/athletes/heather-moyse,Heather MOYSE,Canada,CA,CAN
Bobsleigh,sochi-2014,two-woman women,Women,SILVER,GameTeam,United States team #1,https://olympics.com/en/athletes/elana-meyers-taylor,Elana MEYERS TAYLOR,United States of America,US,USA
Bobsleigh,sochi-2014,two-woman women,Women,SILVER,GameTeam,United States team #1,https://olympics.com/en/athletes/lauryn-williams,Lauryn WILLIAMS,United States of America,US,USA
Bobsleigh,sochi-2014,two-woman women,Women,BRONZE,GameTeam,United States team #2,https://olympics.com/en/athletes/jamie-greubel-poser,Jamie GREUBEL POSER,United States of America,US,USA
Bobsleigh,sochi-2014,two-woman women,Women,BRONZE,GameTeam,United States team #2,https://olympics.com/en/athletes/aja-evans,Aja EVANS,United States of America,US,USA
Cross Country Skiing,sochi-2014,Team sprint men,Men,GOLD,GameTeam,Finland team,https://olympics.com/en/athletes/iivo-niskanen,Iivo NISKANEN,Finland,FI,FIN
Cross Country Skiing,sochi-2014,Team sprint men,Men,GOLD,GameTeam,Finland team,https://olympics.com/en/athletes/sami-jauhojaervi,Sami JAUHOJAERVI,Finland,FI,FIN
Cross Country Skiing,sochi-2014,Team sprint men,Men,SILVER,GameTeam,Russian Federation team,https://olympics.com/en/athletes/maxim-vylegzhanin,Maxim VYLEGZHANIN,Russian Federation,RU,RUS
Cross Country Skiing,sochi-2014,Team sprint men,Men,SILVER,GameTeam,Russian Federation team,https://olympics.com/en/athletes/nikita-kriukov,Nikita KRIUKOV,Russian Federation,RU,RUS
Cross Country Skiing,sochi-2014,Team sprint men,Men,BRONZE,GameTeam,Sweden team,https://olympics.com/en/athletes/emil-joensson,Emil JOENSSON,Sweden,SE,SWE
Cross Country Skiing,sochi-2014,Team sprint men,Men,BRONZE,GameTeam,Sweden team,https://olympics.com/en/athletes/teodor-peterson,Teodor PETERSON,Sweden,SE,SWE
Cross Country Skiing,sochi-2014,Team sprint women,Women,GOLD,GameTeam,Norway team,https://olympics.com/en/athletes/ingvild-flugstad-oestberg,Ingvild Flugstad OESTBERG,Norway,NO,NOR
Cross Country Skiing,sochi-2014,Team sprint women,Women,GOLD,GameTeam,Norway team,https://olympics.com/en/athletes/marit-bjoergen,Marit BJOERGEN,Norway,NO,NOR
Cross Country Skiing,sochi-2014,Team sprint women,Women,SILVER,GameTeam,Finland team,https://olympics.com/en/athletes/aino-kaisa-saarinen-1,Aino-Kaisa SAARINEN,Finland,FI,FIN
Cross Country Skiing,sochi-2014,Team sprint women,Women,SILVER,GameTeam,Finland team,https://olympics.com/en/athletes/kerttu-niskanen,Kerttu NISKANEN,Finland,FI,FIN
Cross Country Skiing,sochi-2014,Team sprint women,Women,BRONZE,GameTeam,Sweden team,https://olympics.com/en/athletes/ida-ingemarsdotter,Ida INGEMARSDOTTER,Sweden,SE,SWE
Cross Country Skiing,sochi-2014,Team sprint women,Women,BRONZE,GameTeam,Sweden team,https://olympics.com/en/athletes/stina-nilsson,Stina NILSSON,Sweden,SE,SWE
Figure skating,sochi-2014,Ice dancing mixed,Mixed,GOLD,GameTeam,United States team #1,https://olympics.com/en/athletes/meryl-davis,Meryl DAVIS,United States of America,US,USA
Figure skating,sochi-2014,Ice dancing mixed,Mixed,GOLD,GameTeam,United States team #1,https://olympics.com/en/athletes/charlie-white,Charlie WHITE,United States of America,US,USA
Figure skating,sochi-2014,Ice dancing mixed,Mixed,SILVER,GameTeam,Canada team #1,https://olympics.com/en/athletes/tessa-virtue,Tessa VIRTUE,Canada,CA,CAN
Figure skating,sochi-2014,Ice dancing mixed,Mixed,SILVER,GameTeam,Canada team #1,https://olympics.com/en/athletes/scott-moir,Scott MOIR,Canada,CA,CAN
Figure skating,sochi-2014,Ice dancing mixed,Mixed,BRONZE,GameTeam,Russian Federation team #1,https://olympics.com/en/athletes/nikita-katsalapov,Nikita KATSALAPOV,Russian Federation,RU,RUS
Figure skating,sochi-2014,Pairs mixed,Mixed,GOLD,GameTeam,Russian Federation team #1,https://olympics.com/en/athletes/tatiana-volosozhar,Tatiana VOLOSOZHAR,Russian Federation,RU,RUS
Figure skating,sochi-2014,Pairs mixed,Mixed,GOLD,GameTeam,Russian Federation team #1,https://olympics.com/en/athletes/maxim-trankov,Maxim TRANKOV,Russian Federation,RU,RUS
Figure skating,sochi-2014,Pairs mixed,Mixed,SILVER,GameTeam,Russian Federation team #2,https://olympics.com/en/athletes/ksenia-stolbova,Ksenia STOLBOVA,Russian Federation,RU,RUS
Figure skating,sochi-2014,Pairs mixed,Mixed,SILVER,GameTeam,Russian Federation team #2,https://olympics.com/en/athletes/klimov-1,Fedor KLIMOV,Russian Federation,RU,RUS
Figure skating,sochi-2014,Pairs mixed,Mixed,BRONZE,GameTeam,Germany team #1,https://olympics.com/en/athletes/aliona-savchenko,Aljona SAVCHENKO,Germany,DE,GER
Figure skating,sochi-2014,Pairs mixed,Mixed,BRONZE,GameTeam,Germany team #1,https://olympics.com/en/athletes/robin-szolkowy,Robin SZOLKOWY,Germany,DE,GER
Luge,sochi-2014,Doubles mixed,Open,GOLD,GameTeam,Germany team #1,https://olympics.com/en/athletes/tobias-wendl,Tobias WENDL,Germany,DE,GER
Luge,sochi-2014,Doubles mixed,Open,GOLD,GameTeam,Germany team #1,https://olympics.com/en/athletes/tobias-arlt,Tobias ARLT,Germany,DE,GER
Luge,sochi-2014,Doubles mixed,Open,SILVER,GameTeam,Austria team #1,https://olympics.com/en/athletes/a-linger-andreas-linger,Andreas LINGER,Austria,AT,AUT
Luge,sochi-2014,Doubles mixed,Open,SILVER,GameTeam,Austria team #1,https://olympics.com/en/athletes/wolfgang-linger,Wolfgang LINGER,Austria,AT,AUT
Luge,sochi-2014,Doubles mixed,Open,BRONZE,GameTeam,Latvia team #1,https://olympics.com/en/athletes/andris-sics,Andris SICS,Latvia,LV,LAT
Luge,sochi-2014,Doubles mixed,Open,BRONZE,GameTeam,Latvia team #1,https://olympics.com/en/athletes/juris-sics,Juris SICS,Latvia,LV,LAT
Diving,london-2012,synchronized diving 10m platform men,Men,GOLD,GameTeam,People's Republic of China team,https://olympics.com/en/athletes/yuan-cao,Yuan CAO,People's Republic of China,CN,CHN
Diving,london-2012,synchronized diving 10m platform men,Men,GOLD,GameTeam,People's Republic of China team,https://olympics.com/en/athletes/yanquan-zhang,Yanquan ZHANG,People's Republic of China,CN,CHN
Diving,london-2012,synchronized diving 10m platform men,Men,SILVER,GameTeam,Mexico team,https://olympics.com/en/athletes/ivan-garcia,Ivan GARCIA,Mexico,MX,MEX
Diving,london-2012,synchronized diving 10m platform men,Men,SILVER,GameTeam,Mexico team,https://olympics.com/en/athletes/german-sanchez-2,German SANCHEZ,Mexico,MX,MEX
Diving,london-2012,synchronized diving 10m platform men,Men,BRONZE,GameTeam,United States team,https://olympics.com/en/athletes/david-boudia,David BOUDIA,United States of America,US,USA
Diving,london-2012,synchronized diving 10m platform men,Men,BRONZE,GameTeam,United States team,https://olympics.com/en/athletes/nicholas-mccrory,Nicholas MCCRORY,United States of America,US,USA
Diving,london-2012,synchronized diving 10m platform women,Women,GOLD,GameTeam,People's Republic of China team,https://olympics.com/en/athletes/ruolin-chen,Ruolin CHEN,People's Republic of China,CN,CHN
Diving,london-2012,synchronized diving 10m platform women,Women,GOLD,GameTeam,People's Republic of China team,https://olympics.com/en/athletes/hao-wang-2,Hao WANG,People's Republic of China,CN,CHN
Diving,london-2012,synchronized diving 10m platform women,Women,SILVER,GameTeam,Mexico team,https://olympics.com/en/athletes/paola-espinosa-sanchez,Paola ESPINOSA SANCHEZ,Mexico,MX,MEX
Diving,london-2012,synchronized diving 10m platform women,Women,SILVER,GameTeam,Mexico team,https://olympics.com/en/athletes/alejandra-orozco,Alejandra OROZCO,Mexico,MX,MEX
Diving,london-2012,synchronized diving 10m platform women,Women,BRONZE,GameTeam,Canada team,https://olympics.com/en/athletes/meaghan-benfeito,Meaghan BENFEITO,Canada,CA,CAN
Diving,london-2012,synchronized diving 10m platform women,Women,BRONZE,GameTeam,Canada team,https://olympics.com/en/athletes/roseline-filion,Roseline FILION,Canada,CA,CAN
Diving,london-2012,synchronized diving 3m springboard women,Women,GOLD,GameTeam,People's Republic of China team,https://olympics.com/en/athletes/zi-he,Zi HE,People's Republic of China,CN,CHN
Diving,london-2012,synchronized diving 3m springboard women,Women,GOLD,GameTeam,People's Republic of China team,https://olympics.com/en/athletes/minxia-wu,Minxia WU,People's Republic of China,CN,CHN
Diving,london-2012,synchronized diving 3m springboard women,Women,SILVER,GameTeam,United States team,https://olympics.com/en/athletes/kelci-bryant,Kelci BRYANT,United States of America,US,USA
Diving,london-2012,synchronized diving 3m springboard women,Women,SILVER,GameTeam,United States team,https://olympics.com/en/athletes/abigail-johnston,Abigail JOHNSTON,United States of America,US,USA
Diving,london-2012,synchronized diving 3m springboard women,Women,BRONZE,GameTeam,Canada team,https://olympics.com/en/athletes/jennifer-abel,Jennifer ABEL,Canada,CA,CAN
Diving,london-2012,synchronized diving 3m springboard women,Women,BRONZE,GameTeam,Canada team,https://olympics.com/en/athletes/emilie-heymans,Emilie HEYMANS,Canada,CA,CAN
Diving,london-2012,synchronized diving 3m springboard men,Men,GOLD,GameTeam,People's Republic of China team,https://olympics.com/en/athletes/yutong-luo,Yutong LUO,People's Republic of China,CN,CHN
Diving,london-2012,synchronized diving 3m springboard men,Men,GOLD,GameTeam,People's Republic of China team,https://olympics.com/en/athletes/kai-qin,Kai QIN,People's Republic of China,CN,CHN
Diving,london-2012,synchronized diving 3m springboard men,Men,SILVER,GameTeam,Russian Federation team,https://olympics.com/en/athletes/evgenii-kuznetsov,Evgenii KUZNETSOV,Russian Federation,RU,RUS
Diving,london-2012,synchronized diving 3m springboard men,Men,SILVER,GameTeam,Russian Federation team,https://olympics.com/en/athletes/ilya-zakharov,Ilya ZAKHAROV,Russian Federation,RU,RUS
Diving,london-2012,synchronized diving 3m springboard men,Men,BRONZE,GameTeam,United States team,https://olympics.com/en/athletes/troy-dumais,Troy DUMAIS,United States of America,US,USA
Diving,london-2012,synchronized diving 3m springboard men,Men,BRONZE,GameTeam,United States team,https://olympics.com/en/athletes/kristian-ipsen,Kristian IPSEN,United States of America,US,USA
Canoe Slalom,london-2012,C2 canoe double men,Men,GOLD,GameTeam,Great Britain team #1,https://olympics.com/en/athletes/tim-baillie,Tim BAILLIE,Great Britain,GB,GBR
Canoe Slalom,london-2012,C2 canoe double men,Men,GOLD,GameTeam,Great Britain team #1,https://olympics.com/en/athletes/etienne-stott,Etienne STOTT,Great Britain,GB,GBR
Canoe Slalom,london-2012,C2 canoe double men,Men,SILVER,GameTeam,Great Britain team #2,https://olympics.com/en/athletes/david-florence,David FLORENCE,Great Britain,GB,GBR
Canoe Slalom,london-2012,C2 canoe double men,Men,SILVER,GameTeam,Great Britain team #2,https://olympics.com/en/athletes/richard-hounslow,Richard HOUNSLOW,Great Britain,GB,GBR
Canoe Slalom,london-2012,C2 canoe double men,Men,BRONZE,GameTeam,Slovakia team,https://olympics.com/en/athletes/pavol-hochschorner,Pavol HOCHSCHORNER,Slovakia,SK,SVK
Canoe Slalom,london-2012,C2 canoe double men,Men,BRONZE,GameTeam,Slovakia team,https://olympics.com/en/athletes/peter-hochschorner,Peter HOCHSCHORNER,Slovakia,SK,SVK
Synchronized Swimming,london-2012,duet women,Women,GOLD,GameTeam,Russian Federation team,https://olympics.com/en/athletes/natalia-ishchenko,Natalia ISHCHENKO,Russian Federation,RU,RUS
Synchronized Swimming,london-2012,duet women,Women,GOLD,GameTeam,Russian Federation team,https://olympics.com/en/athletes/svetlana-romashina,Svetlana ROMASHINA,Russian Federation,RU,RUS
Synchronized Swimming,london-2012,duet women,Women,SILVER,GameTeam,Spain team,https://olympics.com/en/athletes/ona-carbonell,Ona CARBONELL,Spain,ES,ESP
Synchronized Swimming,london-2012,duet women,Women,SILVER,GameTeam,Spain team,https://olympics.com/en/athletes/andrea-fuentes-fache,Andrea FUENTES FACHE,Spain,ES,ESP
Synchronized Swimming,london-2012,duet women,Women,BRONZE,GameTeam,People's Republic of China team,https://olympics.com/en/athletes/xuechen-huang,Xuechen HUANG,People's Republic of China,CN,CHN
Synchronized Swimming,london-2012,duet women,Women,BRONZE,GameTeam,People's Republic of China team,https://olympics.com/en/athletes/ou-liu,Ou LIU,People's Republic of China,CN,CHN
Sailing,london-2012,49er - Skiff men,Men,GOLD,GameTeam,Australia team,https://olympics.com/en/athletes/iain-jensen,Iain JENSEN,Australia,AU,AUS
Sailing,london-2012,49er - Skiff men,Men,GOLD,GameTeam,Australia team,https://olympics.com/en/athletes/nathan-outteridge,Nathan OUTTERIDGE,Australia,AU,AUS
Sailing,london-2012,49er - Skiff men,Men,SILVER,GameTeam,New Zealand team,https://olympics.com/en/athletes/peter-burling,Peter BURLING,New Zealand,NZ,NZL
Sailing,london-2012,49er - Skiff men,Men,SILVER,GameTeam,New Zealand team,https://olympics.com/en/athletes/blair-tuke,Blair TUKE,New Zealand,NZ,NZL
Sailing,london-2012,49er - Skiff men,Men,BRONZE,GameTeam,Denmark team,https://olympics.com/en/athletes/peter-lang-1,Peter LANG,Denmark,DK,DEN
Sailing,london-2012,49er - Skiff men,Men,BRONZE,GameTeam,Denmark team,https://olympics.com/en/athletes/allan-norregaard,Allan NORREGAARD,Denmark,DK,DEN
Sailing,london-2012,470 - Two Person Dinghy men,Men,GOLD,GameTeam,Australia team,https://olympics.com/en/athletes/mathew-belcher,Mathew BELCHER,Australia,AU,AUS
Sailing,london-2012,470 - Two Person Dinghy men,Men,GOLD,GameTeam,Australia team,https://olympics.com/en/athletes/malcolm-page,Malcolm PAGE,Australia,AU,AUS
Sailing,london-2012,470 - Two Person Dinghy men,Men,SILVER,GameTeam,Great Britain team,https://olympics.com/en/athletes/stuart-bithell,Stuart BITHELL,Great Britain,GB,GBR
Sailing,london-2012,470 - Two Person Dinghy men,Men,SILVER,GameTeam,Great Britain team,https://olympics.com/en/athletes/luke-patience,Luke PATIENCE,Great Britain,GB,GBR
Sailing,london-2012,470 - Two Person Dinghy men,Men,BRONZE,GameTeam,Argentina team,https://olympics.com/en/athletes/lucas-calabrese,Lucas CALABRESE,Argentina,AR,ARG
Sailing,london-2012,470 - Two Person Dinghy men,Men,BRONZE,GameTeam,Argentina team,https://olympics.com/en/athletes/juan-maria-de-la-fuente,Juan Maria DE LA FUENTE,Argentina,AR,ARG
Sailing,london-2012,Star - Keelboat men,Men,GOLD,GameTeam,Sweden team,https://olympics.com/en/athletes/max-salminen,Max SALMINEN,Sweden,SE,SWE
Sailing,london-2012,Star - Keelboat men,Men,GOLD,GameTeam,Sweden team,https://olympics.com/en/athletes/fredrik-loof,Fredrik LOOF,Sweden,SE,SWE
Sailing,london-2012,Star - Keelboat men,Men,SILVER,GameTeam,Great Britain team,https://olympics.com/en/athletes/iain-percy,Iain PERCY,Great Britain,GB,GBR
Sailing,london-2012,Star - Keelboat men,Men,SILVER,GameTeam,Great Britain team,https://olympics.com/en/athletes/andrew-simpson,Andrew SIMPSON,Great Britain,GB,GBR
Sailing,london-2012,Star - Keelboat men,Men,BRONZE,GameTeam,Brazil team,https://olympics.com/en/athletes/bruno-prada,Bruno PRADA,Brazil,BR,BRA
Sailing,london-2012,Star - Keelboat men,Men,BRONZE,GameTeam,Brazil team,https://olympics.com/en/athletes/robert-scheidt,Robert SCHEIDT,Brazil,BR,BRA
Sailing,london-2012,470 - Two Person Dinghy women,Women,GOLD,GameTeam,New Zealand team,https://olympics.com/en/athletes/jo-aleh,Jo ALEH,New Zealand,NZ,NZL
Sailing,london-2012,470 - Two Person Dinghy women,Women,GOLD,GameTeam,New Zealand team,https://olympics.com/en/athletes/polly-powrie,Polly POWRIE,New Zealand,NZ,NZL
Sailing,london-2012,470 - Two Person Dinghy women,Women,SILVER,GameTeam,Great Britain team,https://olympics.com/en/athletes/saskia-clark,Saskia CLARK,Great Britain,GB,GBR
Sailing,london-2012,470 - Two Person Dinghy women,Women,SILVER,GameTeam,Great Britain team,https://olympics.com/en/athletes/hannah-mills,Hannah MILLS,Great Britain,GB,GBR
Sailing,london-2012,470 - Two Person Dinghy women,Women,BRONZE,GameTeam,Netherlands team,https://olympics.com/en/athletes/lobke-berkhout,Lobke BERKHOUT,Netherlands,NL,NED
Sailing,london-2012,470 - Two Person Dinghy women,Women,BRONZE,GameTeam,Netherlands team,https://olympics.com/en/athletes/lisa-westerhof,Lisa WESTERHOF,Netherlands,NL,NED
Canoe Sprint,london-2012,K2 500m kayak double women,Women,GOLD,GameTeam,Germany team,https://olympics.com/en/athletes/franziska-weber,Franziska WEBER,Germany,DE,GER
Canoe Sprint,london-2012,K2 500m kayak double women,Women,GOLD,GameTeam,Germany team,https://olympics.com/en/athletes/tina-dietze,Tina DIETZE,Germany,DE,GER
Canoe Sprint,london-2012,K2 500m kayak double women,Women,SILVER,GameTeam,Hungary team,https://olympics.com/en/athletes/katalin-kovacs,Katalin KOVACS,Hungary,HU,HUN
Canoe Sprint,london-2012,K2 500m kayak double women,Women,SILVER,GameTeam,Hungary team,https://olympics.com/en/athletes/natasa-douchev-janic,Natasa DOUCHEV-JANIC,Hungary,HU,HUN
Canoe Sprint,london-2012,K2 500m kayak double women,Women,BRONZE,GameTeam,Poland team,https://olympics.com/en/athletes/karolina-naja,Karolina NAJA,Poland,PL,POL
